SEXO,ALTURA,PESO
0,179.0275524,86.6009261
0,175.9334546,78.31835932
0,167.9398777,82.27913995
0,154.8554771,61.28310303
0,167.8505874,77.09872816
0,176.1192768,90.17706777
0,179.8227169,87.40598566
0,164.6974817,73.2695688
0,169.963831,77.21931345
0,180.8393307,87.12901931
0,171.8574745,78.81123603
0,173.9801789,82.81045097
0,170.5360724,85.84022662
0,172.7991777,80.30243314
0,180.4177671,98.85952624
0,166.6872992,76.37965244
0,174.4447486,80.69178773
0,183.5510827,92.91642133
0,177.310479,98.72260975
0,168.6512461,77.37156871
0,171.6790273,79.09506916
0,180.566303,85.50729353
0,167.182743,78.52107499
0,174.1445695,84.72777326
0,177.0853502,93.24968297
0,183.0202258,93.4892918
0,171.8374261,82.21415348
0,177.1977115,86.28559665
0,169.9674917,79.63815207
0,182.1024567,89.42103726
0,175.3465253,83.43502228
0,174.3450153,92.27540732
0,173.2566692,86.62918203
0,171.3389304,75.6321165
0,173.1371512,87.19556123
0,180.2049634,87.95742775
0,179.5430685,88.6107523
0,180.2576671,96.73924934
0,189.4958568,113.6119469
0,164.9693066,76.6064501
0,171.1773081,79.10497924
0,179.5132741,87.98145109
0,182.1270864,94.1411692
0,179.5226477,93.55331625
0,179.0031412,90.61642908
0,173.7959097,81.1909242
0,178.8619416,86.1724875
0,182.0579726,91.00282135
0,172.4772309,75.34723902
0,160.0356976,68.7957145
0,169.6738261,79.5400866
0,167.6846828,79.3691364
0,164.8710071,75.56541938
0,173.998283,88.17366341
0,177.8627748,86.32362029
0,163.9543889,67.63066877
0,184.0522809,101.5070501
0,177.7083367,86.84793068
0,176.0713713,78.38868162
0,176.7160799,87.06689851
0,176.9728946,87.31439897
0,175.8422166,80.72395437
0,163.6989047,73.91777149
0,171.3260717,80.8390856
0,186.6769472,97.64538544
0,180.2601511,92.91371057
0,189.7266277,102.5056302
0,173.1977655,86.48564794
0,177.4342967,94.50758465
0,170.681678,80.59707441
0,172.3181527,87.60985684
0,180.0275472,99.19615389
0,180.9575036,87.2805732
0,189.1359859,99.91495748
0,176.6653017,83.52322606
0,179.3418448,83.44426388
0,172.5818997,83.50189884
0,183.3524204,98.12209706
0,172.9045389,80.7067561
0,174.3464257,80.00543595
0,174.8262093,91.05946339
0,172.7712782,82.72124293
0,187.0238337,97.97934488
0,171.0773084,77.80020543
0,187.5583864,97.28750171
0,168.5496269,77.29719663
0,183.3208334,90.31137348
0,181.3776361,93.46316203
0,179.4989125,90.01071067
0,167.2289498,74.99499345
0,182.2851302,91.922998
0,180.0066667,91.78706143
0,177.4032851,85.76647569
0,178.8382214,90.33585186
0,179.8970308,79.07435334
0,169.3560419,83.3810624
0,167.6068986,83.55952916
0,174.0587275,77.67655946
0,173.5126419,83.99038543
0,173.3876381,76.92047033
0,168.8479271,89.83927693
0,163.4806999,67.93526699
0,174.6791939,79.24391363
0,183.9817149,90.94783297
0,180.2181025,88.31303176
0,184.173941,93.97689586
0,178.7698536,89.74159582
0,183.7374258,98.50612623
0,183.0238783,100.0611442
0,177.8942721,79.99003628
0,175.876053,86.19447824
0,163.4984115,70.00367789
0,176.5171417,85.64510002
0,164.1045703,78.32543973
0,181.3851461,95.65027749
0,174.6346284,79.7127136
0,171.4945004,71.78119035
0,176.3784592,91.95831697
0,168.9972545,80.08603567
0,172.9484512,81.11500611
0,172.7684585,79.21143766
0,168.0839765,75.76391266
0,179.8431984,89.21293742
0,173.2597695,87.64326266
0,179.5623558,90.89220778
0,182.6184934,98.20593251
0,181.0498329,95.40915032
0,165.3515496,74.66293733
0,168.8818796,78.7965708
0,182.9358155,92.1575625
0,173.6420519,81.79504058
0,177.6022442,82.60537917
0,185.8969075,91.46332623
0,174.3559386,78.4311762
0,177.2929145,83.76912066
0,166.1685982,76.16001436
0,174.717898,79.92672608
0,168.3369963,71.99423204
0,183.8644254,90.65768147
0,172.8206255,79.25885292
0,182.2713239,96.16439535
0,180.1371671,89.47059107
0,184.6468854,100.3938023
0,180.5530043,94.35708277
0,178.0320146,100.2379147
0,181.8992706,95.47269297
0,192.9921829,102.9427429
0,181.1011272,90.57830671
0,169.968754,72.9237321
0,180.6286069,92.2696867
0,179.3198871,88.88338407
0,174.0107928,83.47602193
0,162.1655928,67.22137066
0,174.8013534,83.96295598
0,170.4274416,85.04481838
0,168.4695558,74.4305248
0,177.866191,91.32611559
0,166.7304731,77.3700493
0,170.7685287,84.6703623
0,181.0865857,92.24762322
0,176.4304989,92.25931868
0,174.9984287,89.15284962
0,176.82912,82.04860547
0,175.6097157,85.74094254
0,174.2747751,85.33599678
0,164.6457353,72.21694253
0,170.0402975,77.77500198
0,175.1065405,84.44488473
0,162.6404885,71.75019392
0,170.0100193,68.72688767
0,177.1616055,88.74605275
0,180.5794542,85.76426753
0,185.5459722,99.41423952
0,188.8464932,93.64422057
0,178.2695881,86.32539649
0,181.6783655,96.47928557
0,174.9529836,78.11384778
0,171.896674,81.49965097
0,182.1208356,96.38136909
0,174.7318091,89.85429361
0,169.3849615,79.42694917
0,185.5684963,88.90585727
0,186.7984443,93.6819851
0,182.4425526,90.44252967
0,194.2411149,111.9237824
0,180.1704557,96.92954452
0,183.9963319,104.6518681
0,183.1319503,96.74800534
0,173.2965019,87.47803474
0,172.1106404,78.2802048
0,156.8818538,61.61100062
0,174.4852729,88.68904368
0,181.5534726,97.71841272
0,181.9984308,94.12232949
0,182.2487501,90.0541208
0,183.2924124,94.48378059
0,178.9379715,83.29044474
0,173.3728994,84.38481656
0,169.6790672,75.05007868
0,171.3302691,72.73154937
0,177.2450251,85.48672785
0,171.3184882,79.26721323
0,166.8597877,76.46935744
0,156.960129,61.77020341
0,186.9652463,100.0153537
0,163.0209667,77.18188365
0,176.0851394,87.85421158
0,178.8279982,88.82850484
0,160.1604657,71.56268253
0,171.9703907,77.33474009
0,196.7144147,105.7504904
0,176.97352,80.72636778
0,180.784027,84.18732047
0,172.65231,84.10229848
0,175.1631945,83.64804606
0,190.1467053,102.4003725
0,166.9688656,67.33663479
0,171.3104033,74.02023594
0,167.4439683,79.73819649
0,171.8604458,78.20888905
0,177.0011272,82.69850061
0,181.1565491,87.70357889
0,181.249855,89.0623058
0,165.8181613,74.52619757
0,181.7179277,92.62883399
0,170.3428748,81.14309982
0,162.310178,63.83395701
0,180.7594918,88.20935645
0,173.4808717,82.83334531
0,174.733909,81.40296792
0,152.3539373,51.31951793
0,173.6395123,85.81189391
0,173.3767674,77.88651068
0,190.5252586,100.6609496
0,173.8533282,90.62858216
0,165.0631658,72.32377744
0,179.6168508,95.07339737
0,189.0534733,103.8068995
0,158.1744398,70.12758669
0,169.9381471,74.70907396
0,178.282598,88.96267506
0,180.5375256,83.51231614
0,193.3363537,109.3809561
0,181.0428227,93.26186798
0,176.1296107,89.64451807
0,172.8388618,80.51090502
0,176.0116674,78.33931498
0,186.6676605,99.39716165
0,168.4552574,76.00664796
0,182.5580608,96.05580747
0,170.9587001,78.21146417
0,174.9515237,82.86777187
0,179.7982054,88.49798751
0,177.7603886,87.33823204
0,171.8541383,78.04679367
0,175.6726735,86.74957731
0,175.8026265,93.49975484
0,172.72159,80.72809208
0,168.5585547,69.69167554
0,171.8853904,79.42024288
0,172.1727264,90.14170735
0,169.832121,86.09505642
0,180.0018483,90.75326144
0,183.501598,92.44085526
0,171.7193889,81.9340072
0,177.0340579,89.5692532
0,172.8834463,85.62533921
0,160.3203641,73.07122876
0,179.0838605,85.06170466
0,188.7167186,104.1337804
0,168.9572154,75.94392835
0,178.9827847,83.09218457
0,171.8393068,82.94601299
0,173.5439238,83.27964061
0,191.8543568,103.6114762
0,166.3147977,74.7668631
0,181.2693757,97.7267023
0,183.3248476,92.71086002
0,171.2423314,75.70097419
0,161.8062899,69.35053549
0,183.1083441,95.51179947
0,166.4046028,78.7176488
0,162.5883784,68.696052
0,169.3151118,83.06659709
0,184.430591,98.45025501
0,170.1964595,89.90877262
0,176.9544725,87.52677249
0,165.2994497,79.428868
0,175.8142405,85.99977325
0,170.8091646,85.45575767
0,178.3459658,87.67158425
0,170.6127128,84.99488197
0,176.3716256,88.83972095
0,179.5612976,84.06452239
0,165.2452387,68.44585371
0,173.6643306,85.64899929
0,168.697692,88.00049613
0,180.6350886,92.11632696
0,178.9020226,84.79556034
0,172.0895112,85.67060012
0,174.8078299,89.82581262
0,184.56759,99.94422627
0,200.6568056,122.7225902
0,170.6269698,80.20341104
0,169.508403,75.56907516
0,170.2971369,72.79823438
0,187.9930364,103.6093199
0,165.5946685,70.33713305
0,171.5188382,76.00435734
0,172.1340073,77.40761951
0,176.1745506,80.79201282
0,176.3664868,81.07570674
0,165.0519577,68.64265575
0,172.8158432,79.74779004
0,183.8076809,88.64265311
0,178.1393596,92.26729792
0,172.7078088,69.37403264
0,170.283098,85.72959067
0,185.8367628,97.04976921
0,179.2607833,88.54206382
0,175.6607557,80.78362686
0,187.9261927,98.89961921
0,176.3938324,90.37628048
0,176.4545733,83.31618467
0,181.6907771,99.18329919
0,183.6023682,94.33659691
0,172.1503872,79.13545994
0,172.2114923,82.81512419
0,180.4304124,97.48908817
0,173.7237166,77.10654502
0,174.6884657,87.03473164
0,180.9344509,91.2635902
0,171.3189801,79.41832363
0,169.8160623,76.98900945
0,168.107311,77.98268494
0,169.862263,76.56803802
0,174.2211939,81.33138304
0,162.5057996,71.91245889
0,168.8670903,77.09612434
0,167.3082036,76.25828972
0,175.8004541,85.88528429
0,186.7466698,96.75731781
0,165.6051128,66.98194104
0,178.6540168,97.37540253
0,177.2013242,89.09753868
0,179.5282065,90.68575284
0,172.5133599,83.42900064
0,182.5840911,96.29622747
0,180.6634966,79.77625519
0,170.3779452,82.51204178
0,172.7793707,77.17577122
0,172.6390573,88.61520578
0,169.8695697,84.94589088
0,178.7857386,94.04669399
0,186.8602975,99.72898755
0,167.1486546,70.39892233
0,179.235016,82.03467594
0,172.9382387,85.14112812
0,196.7625455,114.7984952
0,183.8795216,95.19133986
0,166.212628,81.11201047
0,167.4076596,76.46409502
0,192.0850396,109.6374228
0,176.8942554,88.65168206
0,177.1135655,93.28577564
0,175.2870299,80.72128562
0,175.2859571,94.78917965
0,174.4933651,83.73486252
0,178.8527238,84.16242453
0,172.43766,76.93192312
0,181.6669435,88.30193835
0,172.3134246,75.52095845
0,178.545204,86.02236651
0,179.9015517,89.96606993
0,175.6585111,86.67978763
0,188.335558,96.01725816
0,176.2630364,87.59477406
0,184.3980639,93.22524553
0,176.0971913,81.9812924
0,163.2197584,73.32346456
0,158.5428222,73.88258701
0,168.2219029,71.21667034
0,163.1627495,61.44172384
0,183.0966608,95.74387444
0,178.4308347,92.23698362
0,167.2036173,76.55512847
0,191.0309158,103.4461054
0,186.5955242,101.3955354
0,169.2375231,79.49444842
0,170.5977615,87.90559508
0,172.6951382,85.50686929
0,162.8769082,69.47211356
0,178.2494667,86.00311394
0,176.5873203,79.08029947
0,181.8864013,92.94927835
0,173.4255085,82.82064549
0,189.3940867,95.76718697
0,184.4880911,94.57557134
0,185.4354868,91.70257591
0,182.7797917,94.91593446
0,175.9824237,86.33465868
0,171.0996432,80.62500348
0,170.9050339,81.36776514
0,178.039057,76.04609482
0,163.4154532,79.85603459
0,177.4669624,88.96122408
0,162.5419637,70.43780643
0,169.4005137,84.25937282
0,183.9853095,91.64313517
0,176.9783817,96.23335688
0,171.8106522,75.57430303
0,173.7737572,85.90773772
0,183.1069777,91.10696696
0,178.4225342,87.73275075
0,181.2798326,93.42659151
0,180.6027764,91.74976141
0,176.2141706,89.19322076
0,178.147846,87.62825167
0,170.8950782,79.53369818
0,179.6874297,91.42244645
0,168.5735528,75.63722101
0,170.7538618,80.59385212
0,173.4049049,78.2169567
0,173.1530564,81.23595693
0,171.888899,83.51815812
0,168.8460855,76.77159911
0,194.4859547,104.4809523
0,175.1673775,85.23614295
0,184.0137243,89.37829063
0,172.8253102,92.34618106
0,169.4622512,82.64758486
0,179.5091931,84.4363108
0,181.5414149,86.61471463
0,181.8196888,94.51134046
0,171.2511253,82.32379504
0,176.6153333,91.21719265
0,179.7420798,85.81475315
0,171.7107629,67.98507648
0,180.945231,93.35714085
0,176.7385678,97.54820703
0,186.3493639,98.49817844
0,186.6859673,101.5514656
0,176.3013865,85.03858582
0,182.341221,100.7738662
0,171.7017536,76.73926327
0,171.8844527,81.44875057
0,174.2200293,82.76419482
0,181.2359367,94.69865764
0,172.5561879,94.40175676
0,171.2926392,78.74120909
0,177.7854964,96.38953667
0,174.0346495,85.4097158
0,169.3993851,72.15155089
0,173.9425245,84.43903029
0,187.9291505,91.17462988
0,186.2686334,101.3028181
0,184.3044731,94.84452087
0,171.8948756,87.99387971
0,177.6440108,92.8096304
0,165.926339,74.11597376
0,173.1419101,89.62707745
0,175.927408,93.96978679
0,177.8798592,89.86034384
0,175.3334466,79.30906142
0,175.6213733,79.92383934
0,169.6267557,80.27817859
0,176.4135053,88.55484889
0,181.4985943,95.30808425
0,178.6940739,85.37294233
0,183.1039775,99.68027329
0,175.8969705,80.11442951
0,169.4188138,74.56100876
0,172.9095342,80.44428434
0,161.0745214,70.9678331
0,171.2658874,80.50696898
0,179.0948774,86.98050857
0,174.4055286,83.75581646
0,170.5003844,77.29254771
0,176.5670929,79.18863702
0,152.2441701,64.2998086
0,172.7841616,72.76604092
0,171.7661722,88.07717284
0,176.956019,98.51437885
0,171.0690196,86.17448277
0,170.7914178,82.57374398
0,181.3031172,93.57838979
0,174.498316,84.91457301
0,161.0343481,69.15023004
0,183.4355898,90.17648419
0,177.6279678,84.44877439
0,163.8035201,75.77468909
0,181.8196808,87.6031983
0,177.068322,91.43311256
0,177.7192691,85.80295713
0,183.5253415,85.27826452
0,182.3601094,92.8455722
0,170.090851,86.53345389
0,173.4032962,89.47424269
0,170.2712597,79.75098531
0,166.9820692,80.95739397
0,175.5725669,81.37483866
0,180.754583,92.39973054
0,173.2525951,79.23719488
0,176.4619967,93.97469966
0,173.0876928,82.39355673
0,161.1855044,75.33992218
0,171.4788494,80.03882921
0,167.4808739,72.95013146
0,182.6101036,92.37312155
0,164.6025168,75.27476838
0,182.1932127,92.55509439
0,166.8895291,78.66310136
0,185.0595223,98.21124787
0,178.3658567,84.52045806
0,166.5295225,73.87359802
0,171.4424185,81.26677895
0,164.6457753,75.80765361
0,176.7808934,79.05551384
0,171.8868405,82.73419342
0,182.6427446,96.7618251
0,168.7881778,79.50628031
0,172.9892452,84.81024383
0,165.2978708,75.14263947
0,185.6028214,93.99551911
0,169.3075623,78.6081627
0,170.0108704,83.22062527
0,176.816995,83.72656903
0,175.5254262,83.36576626
0,166.3259839,79.3313893
0,164.3929204,68.46338965
0,175.3374482,83.56910828
0,159.8903356,70.02687522
0,172.7287981,84.71361486
0,171.513768,81.84388611
0,165.5927288,71.03918139
0,177.2174981,77.15887365
0,190.1959824,107.4366718
0,171.8885378,77.18667044
0,179.0436362,85.81740589
0,163.7928913,72.44483162
0,188.9695459,96.65280354
0,165.3389239,75.39224681
0,181.383316,86.00218297
0,181.9948717,84.08264284
0,170.1903537,86.61617834
0,176.1400437,82.6598111
0,174.0829201,82.40693476
0,184.4235514,100.5343619
0,173.3191508,84.8830246
0,180.68721,86.96239513
0,173.5421158,83.44857293
0,179.2562493,96.84538688
0,175.3381602,83.51312762
0,173.3971304,84.67717862
0,180.7733535,91.07120079
0,178.6247371,90.46057661
0,157.7559465,66.25827999
0,175.6539897,81.2507851
0,163.213769,71.83119117
0,176.5536828,87.54283029
0,186.9050829,98.07050209
0,186.4496078,95.11852659
0,168.0628217,79.17053482
0,182.525094,90.18506652
0,174.2098468,85.13112676
0,169.221758,75.7417043
0,178.5333964,87.60814852
0,178.8218909,86.74001702
0,186.6577305,95.44316294
0,163.4747443,79.58414797
0,172.1563276,82.8020147
0,182.4819277,91.88770699
0,175.0473838,87.56018305
0,172.8607166,80.11348149
0,161.976722,73.18277965
0,169.9037452,86.86499512
0,174.711037,85.28884718
0,172.2211535,71.97602077
0,160.7138048,65.11303261
0,171.1409314,84.85322199
0,162.7198986,75.76596021
0,188.0478783,99.0071809
0,181.1468336,90.34203226
0,178.8399695,93.79406302
0,176.6824836,85.22340939
0,158.3606588,63.27119139
0,181.2371503,95.1408546
0,180.0067711,90.68575198
0,161.9355381,71.1184695
0,169.3819959,81.4989474
0,170.3192006,77.18842062
0,184.756025,86.49216301
0,161.219932,64.1349204
0,180.7732922,84.11442219
0,163.7399578,71.50476395
0,168.678146,80.5210994
0,170.6984364,76.81004164
0,180.9839792,93.34269423
0,168.8801961,77.72265119
0,182.1776662,91.94012609
0,172.6691048,83.80676285
0,171.6560615,82.20633434
0,172.809142,73.69292342
0,165.0079819,75.0320831
0,174.0959905,85.14619817
0,172.5951273,81.22820956
0,195.0881128,103.281974
0,167.0392735,74.19583648
0,178.7280973,84.22596141
0,173.5138,84.60000109
0,176.5026865,85.38329697
0,181.6001962,87.67604053
0,155.5161448,69.78226301
0,177.8610906,89.66153481
0,193.0231352,105.1579095
0,166.9795015,66.35985568
0,171.096493,90.40631054
0,178.8156807,92.51690671
0,168.6159491,73.64410463
0,172.3556093,87.14106014
0,192.2635576,106.8803065
0,156.1109732,61.59596166
0,150.8268499,61.9959116
0,168.6378515,84.57576277
0,180.5719837,90.01407178
0,176.7244925,87.48470705
0,170.9054191,82.96281807
0,186.99906,102.4059745
0,178.9589983,85.23551853
0,165.4407809,63.02492178
0,173.6345833,80.18795488
0,164.7096055,71.69019929
0,180.7448772,87.43232577
0,159.5454148,69.77086248
0,166.6462719,69.50593803
0,185.3333352,92.10222402
0,167.7524409,77.63579267
0,178.6662876,93.74339551
0,164.9475736,60.68726521
0,167.3180146,79.3175253
0,164.1194981,69.67327827
0,170.1381805,78.93798777
0,177.8495419,89.2046962
0,165.3678245,67.77587217
0,170.8383628,82.57879738
0,182.829224,86.82552828
0,173.9829757,87.42715487
0,180.2056693,91.8395965
0,164.2945875,73.0863019
0,175.4648929,79.26867657
0,170.3010811,79.00744271
0,170.5233443,80.90198234
0,177.146311,90.85966886
0,174.9921045,82.13264343
0,178.4436385,86.03266754
0,158.2608939,67.92686217
0,178.9735128,84.10055613
0,161.8359764,63.36870241
0,186.5874093,90.8491859
0,181.9867031,90.47240407
0,178.1642007,83.10554405
0,169.269585,70.80173355
0,179.7101105,89.92677369
0,173.1074372,87.799704
0,175.1424474,81.03990252
0,180.6468996,88.09313293
0,174.872935,81.02586711
0,181.1892462,83.87274409
0,188.8241229,95.10796048
0,176.097823,81.34289725
0,180.6056569,93.74534072
0,181.6232239,93.58340716
0,181.8124278,91.08778341
0,178.6832984,88.33126912
0,168.6620885,75.43451576
0,189.2754051,91.79907803
0,183.4639513,93.73797176
0,185.68939,94.19979425
0,176.6774518,82.41877159
0,184.5515019,100.8572462
0,166.8901256,72.81968819
0,172.7498418,79.55231384
0,178.2794687,87.66364543
0,179.9313553,97.15278904
0,167.8225361,81.68382275
0,169.0576098,70.28526745
0,189.2832691,98.42417785
0,161.8803922,73.73682878
0,177.5363915,85.02580565
0,192.659285,103.3081661
0,173.7077285,84.29083659
0,180.3616927,94.34103633
0,173.3949377,84.0856809
0,183.8755283,98.03421163
0,170.6046736,72.03177085
0,176.2225333,88.4040647
0,173.8995102,83.13818715
0,173.8198005,89.13776492
0,175.2302485,81.9845251
0,179.3655617,84.29312059
0,165.1978714,77.56024433
0,185.4814823,93.30976963
0,174.5494177,82.93451059
0,175.0702844,90.93636521
0,190.873146,100.6041944
0,160.4118515,54.20129815
0,163.8242239,77.20046164
0,175.6904898,82.64360069
0,170.4794001,81.03024701
0,164.015158,80.32678045
0,177.7540045,88.05390342
0,170.9185699,70.32652001
0,171.6499977,76.17334397
0,177.8779102,90.31649934
0,170.9057625,90.45755141
0,172.0035852,79.61781827
0,180.9811403,89.23507465
0,180.2932806,86.88129458
0,169.6694004,78.73119641
0,168.6142831,78.51884177
0,186.724531,95.63625888
0,176.2103694,83.60766376
0,174.5503455,79.04004669
0,181.7098182,94.23087119
0,185.5957596,94.3875581
0,176.5432825,85.16735272
0,170.86291,86.52795314
0,175.301338,90.32171014
0,185.1377302,100.4127918
0,179.6057834,91.84908248
0,175.1694915,82.51712258
0,178.9993755,91.17079248
0,175.2759954,86.73550038
0,168.7739061,74.06410964
0,174.9421854,80.5150616
0,173.7948444,81.93544537
0,188.5754246,105.560294
0,175.4353516,90.35099577
0,186.4386245,94.64593855
0,178.4955067,84.4174461
0,188.8257866,95.50524369
0,171.9715455,89.51512169
0,168.7942806,74.00503718
0,175.4015966,92.84488666
0,172.8107387,78.38009491
0,174.6599793,95.12793384
0,180.0669991,91.55365301
0,179.9991712,91.59615362
0,175.8292526,76.24465827
0,173.8365237,86.73440198
0,173.3638563,81.4782526
0,183.4559011,92.45007697
0,179.9509264,89.23014089
0,174.7193211,85.43309077
0,174.9419309,76.52683404
0,169.5272297,77.57378746
0,156.6555332,65.80136945
0,160.8613155,62.79436048
0,164.883928,67.68495685
0,185.3264293,92.80958924
0,177.988713,93.35814086
0,167.6779942,76.86319928
0,169.3767277,79.35060654
0,158.4998951,65.70229864
0,176.7516914,88.40834355
0,185.6356313,104.8539901
0,179.4483096,87.96357042
0,183.825047,90.62556118
0,175.9291092,81.07005659
0,168.1625167,76.19529993
0,164.0911309,68.15350572
0,173.6562366,74.95605834
0,174.9825911,87.47213041
0,165.240471,79.25261461
0,181.7015824,94.18161789
0,185.5718376,89.11780426
0,165.9517503,70.05229822
0,177.2880805,82.46276091
0,182.6227296,92.48125763
0,177.5283159,88.42400872
0,175.9211405,89.7326281
0,174.17016,87.54850759
0,188.3487838,96.48923993
0,171.4575349,85.91207666
0,184.8954551,98.71058293
0,175.0301079,83.91615259
0,174.5501443,88.94098704
0,173.5133484,77.17310897
0,155.1291972,55.76368716
0,176.7169226,75.3567011
0,180.7591454,90.32341792
0,182.292809,82.76010989
0,173.1312895,77.48914861
0,164.82168,71.47694963
0,168.8421327,80.27296804
0,170.6192469,75.01194748
0,158.9078394,74.56908308
0,177.9262438,80.26789965
0,176.08852,80.61981264
0,166.6244532,66.51562701
0,175.4570468,85.57233408
0,164.7763293,73.77739924
0,179.5883981,92.23209058
0,161.9116062,66.43600503
0,167.9093364,77.39195731
0,163.9934841,74.94928853
0,182.8626611,85.71135355
0,185.6121675,92.64057424
0,167.7287876,72.81534719
0,179.8401311,87.24899989
0,165.6194857,80.47711753
0,168.2567543,73.49108335
0,167.6310192,83.39576351
0,171.4925903,71.86969985
0,168.4199592,73.8663804
0,153.0835339,57.47982398
0,174.4906941,77.79228638
0,169.5047941,82.49688984
0,170.8741656,84.22049172
0,169.0626658,74.98337895
0,171.4915788,78.87275124
0,175.6378893,83.06980463
0,176.3169433,88.33397787
0,181.9058486,94.69968711
0,178.5897985,89.43172173
0,173.723787,89.90360929
0,172.1551976,87.04464571
0,179.0421937,79.11027706
0,189.7556888,97.82977672
0,170.4738857,85.03358357
0,171.753496,88.41764521
0,175.4411384,87.92484762
0,176.4250029,85.4140344
0,166.4196353,81.04066325
0,181.5159205,79.24879939
0,171.25757,80.22049566
0,184.0200705,96.98160471
0,183.1037905,87.64568203
0,181.1815342,88.36412699
0,175.9704462,78.76045978
0,179.7526559,85.7777435
0,166.1392331,65.19000605
0,159.4840385,62.42008105
0,173.4282583,83.37684385
0,167.9166122,83.12515861
0,175.388621,87.05557949
0,180.8786731,90.02070379
0,171.6886642,79.01403185
0,166.1390393,76.19503581
0,181.0342491,95.05136282
0,183.9788486,92.9838541
0,179.9787976,90.89381248
0,178.235556,87.43083448
0,183.1918732,91.32143006
0,177.905199,91.61201114
0,178.4265018,85.29804489
0,176.379515,83.83454676
0,173.8588055,87.19299844
0,184.6288258,88.29169889
0,178.2347861,94.44388515
0,186.5222416,99.40550002
0,177.5348851,90.96380043
0,185.8799303,101.5443511
0,173.7646379,83.70393379
0,178.0971041,95.44363314
0,174.1935233,89.28136909
0,164.0206921,72.80263226
0,164.8752634,72.36141162
0,176.9236119,86.18629912
0,176.7394073,90.57630051
0,177.8890736,82.42035418
0,170.6237755,81.21588083
0,179.4823424,85.97259349
0,172.7202061,82.33910999
0,175.5902971,81.36651521
0,172.8470655,78.72557531
0,169.5143356,88.05739931
0,178.9220889,88.59171373
0,176.2751098,86.33632177
0,177.6669962,85.5977135
0,174.6058421,85.79865329
0,165.6565775,70.51706861
0,171.4624492,78.17047235
0,164.7067103,70.20051022
0,175.5315216,86.88582178
0,175.151894,82.81477855
0,166.5006177,79.95392131
0,167.0113135,76.21229925
0,171.6149517,70.99151813
0,164.6633017,66.79750721
0,168.1019718,71.13222305
0,180.7790861,88.05456526
0,179.0248665,97.94889627
0,172.6668045,81.55264119
0,183.6655328,92.38410462
0,190.0276933,105.549717
0,188.0029187,94.4139804
0,178.4006841,83.76255807
0,174.0624219,78.41592676
0,166.0806806,71.30261055
0,170.917627,84.48078681
0,167.3674219,79.66276006
0,188.2594207,98.79733511
0,173.9571771,88.05754957
0,181.4994781,81.56508466
0,175.8808917,79.65128856
0,166.3535123,77.64104589
0,169.7132886,80.37758044
0,182.3687454,93.59057449
0,172.9095431,78.0434135
0,178.3393731,84.41489071
0,195.1804042,96.23825748
0,161.8608062,75.44518966
0,160.5859748,78.19309732
0,170.6152901,71.98580144
0,175.1322888,82.62875424
0,178.8559552,98.27950285
0,178.0503859,80.30506817
0,173.2911438,84.6351136
0,165.2823328,79.41141422
0,164.1510613,61.77021009
0,173.6713085,86.78192855
0,167.0288733,74.58473245
0,182.7491554,94.63837966
0,169.4324102,79.07175266
0,173.4287172,84.00632237
0,185.3570335,99.35127347
0,173.0534282,79.55347708
0,174.2501283,84.98435955
0,166.4249478,72.69838002
0,181.4299063,93.50164961
0,188.318415,99.56896742
0,166.6237791,75.10432851
0,185.5109496,89.38864176
0,180.4922879,86.0566685
0,166.7792559,77.25399511
0,176.7058579,83.12116508
0,191.1590202,103.3805174
0,182.6537154,92.7417006
0,186.7956861,97.4287685
0,166.0896579,81.10815876
0,172.4527324,80.98968093
0,172.5159653,81.47540141
0,169.3132589,83.25978538
0,185.8816894,94.92689204
0,178.124834,87.30960516
0,184.7387407,97.12906518
0,175.1767509,79.79641989
0,176.4666935,83.23854617
0,157.9446385,69.45083106
0,172.8432681,83.07082508
0,166.6095265,77.82910317
0,178.6387422,84.35851824
0,184.1612019,93.01234383
0,180.7329806,86.75498872
0,172.7337897,88.52463147
0,185.3678045,91.89853799
0,172.0047192,82.89154385
0,174.0464669,85.47878777
0,168.532381,78.03871348
0,173.1774364,78.61914137
0,182.5719409,95.92782327
0,182.2845204,91.27314596
0,180.7299506,95.4765485
0,167.879571,79.84034668
0,179.8723348,84.81722529
0,181.1066754,93.71123561
0,177.3079783,84.85159838
0,166.4268685,79.80514221
0,174.1382179,86.85860895
0,183.5592316,96.12022178
0,161.4946372,64.62489072
0,180.4536804,93.56515378
0,166.8231108,74.15547811
0,165.6266605,69.03439503
0,164.6890118,64.875396
0,177.710619,84.75070127
0,171.1414366,77.27333994
0,160.6062625,74.77374321
0,178.7533743,81.95379849
0,181.8857417,87.75915553
0,170.4023818,80.18965399
0,162.492835,72.75613713
0,171.6417009,82.00887739
0,165.58987,84.24918673
0,182.3262698,93.25874321
0,183.1347609,93.73819405
0,183.8253718,95.5396791
0,185.6721808,98.04959745
0,177.5727578,82.54144487
0,163.9845043,73.5862587
0,178.6791053,89.85605425
0,174.0890051,81.62339384
0,172.1850265,84.59956245
0,184.4779716,87.42225755
0,170.6791586,81.45872489
0,192.9050408,107.9852765
0,162.4488134,69.3844764
0,175.2921494,89.23751412
0,165.0145206,78.4204404
0,183.0205231,91.97031613
0,170.1207365,88.10171731
0,178.5114196,84.9646744
0,170.6706552,81.69215593
0,167.3938431,76.18940573
0,187.1900224,105.7812172
